address,area,city,community_name,listing_title,municipal_district,price,province,rooms,url
流沙赤华北路,,普宁,,"
					
					盛世华庭
						",普宁市,"
							,4080,元/㎡起(单价),
							
						",,,https:http://puning.newhouse.fang.com/loupan/2830942086.htm
普宁市g324国道(福昆线)保利大道...,—101~194平米,普宁,,"
					
					普宁保利和府
						",普宁市,"
							,7600,元/㎡(单价),
							
						",,三居/四居/五居,https:http://puning.newhouse.fang.com/loupan/2830160422.htm
流沙广达南路锦绣园南侧,—144~299平米,普宁,,"
					
					华美春天
						",普宁市,"
							,6800,元/㎡(单价),
							
						",,三居/四居/五居,https:http://puning.newhouse.fang.com/loupan/2831249700.htm
南华路与赤华北路交汇处,—118~234平米,普宁,,"
					
					御景城三期
						",普宁市,"
							,8700,元/㎡(单价),
							
						",,三居/五居,https:http://puning.newhouse.fang.com/loupan/2831131746.htm
普宁市·池尾大道中·塘塔路(市公路局...,,普宁,,"
					
					普宁碧桂园·豪园
						",普宁市,"
							,6900,元/㎡(单价),
							
						",,,https:http://puning.newhouse.fang.com/loupan/2830160444.htm
普宁大道与揭神路交汇处往高铁站方向3...,—115~300平米,普宁,,"
					
					帝景城
						",普宁市,"
							,8500,元/㎡(单价),
							
						",,三居/四居/五居/五居以上,https:http://puning.newhouse.fang.com/loupan/2830160414.htm
南溪镇人民政府旁(即原影剧院),—82~179平米,普宁,,"
					
					华美新城
						",普宁市,"
							,3000,元/㎡起(单价),
							
						",,二居/三居/四居,https:http://puning.newhouse.fang.com/loupan/2831201642.htm
流沙广达北路与南华路交界,—188~209平米,普宁,,"
					
					御景城二期
						",普宁市,"
							,8100,元/㎡(单价),
							
						",,四居,https:http://puning.newhouse.fang.com/loupan/2831131068.htm
中国·普宁·环城东路与普宁大道交汇处,—130~287平米,普宁,,"
					
					盛迪嘉光明印象
						",普宁市,"
							,9000,元/㎡(单价),
							
						",,四居/五居,https:http://puning.newhouse.fang.com/loupan/2830160436.htm
铁山兰路与北二环路交汇处,,普宁,,"
					
					中骏·云景府
						",普宁市,"
						,价格待定,
					",,,https:http://puning.newhouse.fang.com/loupan/2830160970.htm
池尾街道新寮村广达北路西侧,,普宁,,"
					
					新华城
						",普宁市,"
							,7450,元/㎡(单价),
							
						",,,https:http://puning.newhouse.fang.com/loupan/2831133002.htm
普宁市普宁大道军埠路段(普宁大道与3...,,普宁,,"
					
					嘉润新城
						",普宁市,"
							,5600,元/㎡(单价),
							
						",,,https:http://puning.newhouse.fang.com/loupan/2830160442.htm
占陇镇234国道旁,,普宁,,"
					
					汇润·吉祥里
						",普宁市,"
							,3600,元/㎡(单价),
							
						",,,https:http://puning.newhouse.fang.com/loupan/2830160396.htm
广达南路与环城南路交汇处,—124~272平米,普宁,,"
					
					康美·福临门
						",普宁市,"
							,9000,元/㎡(单价),
							
						",,三居/四居/五居/五居以上,https:http://puning.newhouse.fang.com/loupan/2831189734.htm
里湖东马路旁,,普宁,,"
					
					桂荣·碧水湾
						",普宁市,"
							,1900,元/㎡(单价),
							
						",,,https:http://puning.newhouse.fang.com/loupan/2830942078.htm
环城北路与文竹北路交汇处,—128~240平米,普宁,,"
					
					平安里
						",普宁市,"
							,6280,元/㎡起(单价),
							
						",,三居/五居,https:http://puning.newhouse.fang.com/loupan/2831132504.htm
普宁大道与揭神路交汇处西侧,—157~268平米,普宁,,"
					
					盈泰华府
						",普宁市,"
							,9000,元/㎡(单价),
							
						",,四居/五居/五居以上,https:http://puning.newhouse.fang.com/loupan/2831282794.htm
侨北二路第三小学东侧,,普宁,,"
					
					侨光新城
						",普宁市,"
							,7000,元/㎡(单价),
							
						",,,https:http://puning.newhouse.fang.com/loupan/2830160404.htm
洪湖市芙蓉大道与工业一巷交汇处,—116~143平米,洪湖,,"
					
					国际御景
						",新堤街道,"
							,4500,元/㎡(单价),
							
						",,三居,https://honghu.newhouse.fang.com/loupan/2639132602.htm
洪湖市宏伟北路贺龙中学对面,—131~138平米,洪湖,,"
					
					盛世名苑
						",新堤街道,"
							,4200,元/㎡(单价),
							
						",,三居,https://honghu.newhouse.fang.com/loupan/2639132610.htm
洪湖市乌林镇芙蓉大道与防洪堤交汇处,,洪湖,,"
					
					闽洪水产城
						",乌林镇,"
						,价格待定,
					",,,https://honghu.newhouse.fang.com/loupan/2639132634.htm
文昌东路与黄河南路的交汇处,—103~134平米,江都,,"
					
					华建·东辰
						",江都,"
							,11300,元/㎡(单价),
							
						",,三居/四居,https:http://jiangdu.newhouse.fang.com/loupan/1816127812.htm
龙城路与金湾路交会处向南500米,—122~146平米,江都,,"
					
					雅居乐江城雅郡
						",江都,"
							,13000,元/㎡(单价),
							
						",,二居/三居/四居,https:http://jiangdu.newhouse.fang.com/loupan/1816127128.htm
金鹰南800米,—102~141平米,江都,,"
					
					中集禹洲江山赋
						",江都,"
							,14000,元/㎡(单价),
							
						",,三居/四居,https:http://jiangdu.newhouse.fang.com/loupan/1816127422.htm
龙城路与进修路交汇处向南180米(芒...,—95~335平米,江都,,"
					
					信远-龙熙公元
						",江都,"
							,12500,元/㎡(单价),
							
						",,三居/四居/五居以上,https:http://jiangdu.newhouse.fang.com/loupan/1816127648.htm
文昌东路999号,—95~140平米,江都,,"
					
					金奥文昌公馆
						",江都,"
							,14580,元/㎡(单价),
							
						",,二居/三居/四居,https:http://jiangdu.newhouse.fang.com/loupan/1817076026.htm
龙川南路与宜和路交汇处,—100~130平米,江都,,"
					
					悦都荟
						",江都,"
							,11500,元/㎡(单价),
							
						",,三居/四居,https:http://jiangdu.newhouse.fang.com/loupan/1816127534.htm
润江路158号,—186~260平米,江都,,"
					
					龙腾·禧园
						",江都,"
							,23000,元/㎡(单价),
							
						",,四居,https:http://jiangdu.newhouse.fang.com/loupan/1816127430.htm
新都路西侧、纬三路北侧,—110~133平米,江都,,"
					
					宝雅新天地
						",江都,"
							,10000,元/㎡(单价),
							
						",,三居,https:http://jiangdu.newhouse.fang.com/loupan/1816127096.htm
丁沟镇腾飞路与纵七路交汇处,—97~144平米,江都,,"
					
					长河东岸
						",江都,"
							,8009,元/㎡(单价),
							
						",,三居/四居,https:http://jiangdu.newhouse.fang.com/loupan/1816127468.htm
宜和路南侧、南吴路东侧,,江都,,"
					
					奥园NO.2020G12地块
						",江都,"
						,价格待定,
					",,,https:http://jiangdu.newhouse.fang.com/loupan/1816127540.htm
文昌东路北侧、黄河南路西侧,,江都,,"
					
					NO.2022G18地块
						",江都,"
						,价格待定,
					",,,https:http://jiangdu.newhouse.fang.com/loupan/1816129576.htm
新都路东侧、华山路南侧,,江都,,"
					
					NO.2021G02地块
						",江都,"
						,价格待定,
					",,,https:http://jiangdu.newhouse.fang.com/loupan/1816127760.htm
华山路北侧、黄河北路西侧,,江都,,"
					
					NO.2022G05地块
						",江都,"
						,价格待定,
					",,,https:http://jiangdu.newhouse.fang.com/loupan/1816129420.htm
龙城路南侧、双迎路东侧,,江都,,"
					
					NO.2022G07地块
						",江都,"
						,价格待定,
					",,,https:http://jiangdu.newhouse.fang.com/loupan/1816129396.htm
明珠路东侧、华山路南侧,,江都,,"
					
					NO.2021G01地块
						",江都,"
						,价格待定,
					",,,https:http://jiangdu.newhouse.fang.com/loupan/1816127762.htm
东方红路北侧、纵一路东侧,,江都,,"
					
					NO.2022G08地块
						",江都,"
						,价格待定,
					",,,https:http://jiangdu.newhouse.fang.com/loupan/1816129404.htm
广州路东侧、宜和路南侧,,江都,,"
					
					NO.2021G07地块
						",江都,"
						,价格待定,
					",,,https:http://jiangdu.newhouse.fang.com/loupan/1816127824.htm
广州路西侧、宜和路南侧,,江都,,"
					
					NO.2022G03地块
						",江都,"
						,价格待定,
					",,,https:http://jiangdu.newhouse.fang.com/loupan/1816129344.htm
江家路南侧、纵一路东侧,,江都,,"
					
					NO.2022G09地块
						",江都,"
						,价格待定,
					",,,https:http://jiangdu.newhouse.fang.com/loupan/1816129416.htm
天山路北侧、仙城北路东侧,,江都,,"
					
					NO.2022G01地块
						",江都,"
						,价格待定,
					",,,https:http://jiangdu.newhouse.fang.com/loupan/1816128278.htm
察尔汗路与柴达木东路交汇处东北侧,,海西,,"
					
					德龙幸福里
						",格尔木城区,"
						,价格待定,
					",,,https:http://haixi.newhouse.fang.com/loupan/3814169860.htm
柴达木路5号,,海西,,"
					
					德令哈碧桂园
						",德令哈市,"
							,5300,元/㎡(单价),
							
						",,,https:http://haixi.newhouse.fang.com/loupan/3814169850.htm
西宁市城东区共和南路455号(原政法...,—97~149平米,海西,,"
					
					荣府第1城
						",格尔木市,"
							,6000,元/㎡(单价),
							
						",,二居/三居/四居,https:http://haixi.newhouse.fang.com/loupan/3815213586.htm
城北区天津路67号(四中东侧),—72~120平米,海西,,"
					
					山水阳光人家
						",格尔木市,"
							,5300,元/㎡(单价),
							
						",,一居/二居/三居,https:http://haixi.newhouse.fang.com/loupan/3815213582.htm
柴达木路西杏园西,—87~178平米,海西,,"
					
					威隆太阳城
						",格尔木市,"
							,4500,元/㎡(单价),
							
						",,二居/三居/四居,https:http://haixi.newhouse.fang.com/loupan/3815213598.htm
黄河西路鑫璟花园售楼部,,海西,,"
					
					鑫璟花园
						",格尔木城区,"
						,价格待定,
					",,,https:http://haixi.newhouse.fang.com/loupan/3814169858.htm
金峰中路市三中旁,,海西,,"
					
					格尔木碧桂园
						",格尔木城区,"
						,价格待定,
					",,,https:http://haixi.newhouse.fang.com/loupan/3814169856.htm
西宁市城东经济开发区昆仑东路39号(...,—85~127平米,海西,,"
					
					天桥丽景
						",格尔木市,"
							,4260,元/㎡(单价),
							
						",,二居/三居,https:http://haixi.newhouse.fang.com/loupan/3815213558.htm
海东市乐都区新乐大街副26号,—118~140平米,海西,,"
					
					紫金花苑
						",德令哈市,"
							,4100,元/㎡(单价),
							
						",,二居/三居,https:http://haixi.newhouse.fang.com/loupan/3815213594.htm
泉景路20号,—64~104平米,海西,,"
					
					景苑公寓
						",德令哈市,"
							,4500,元/㎡(单价),
							
						",,一居/二居,https:http://haixi.newhouse.fang.com/loupan/3815213588.htm
小桥建设巷48号,—54~130平米,海西,,"
					
					北城怡景园
						",德令哈市,"
							,5480,元/㎡(单价),
							
						",,二居/三居,https:http://haixi.newhouse.fang.com/loupan/3815213592.htm
城南新城大道与清华路的交汇处(华罗庚...,—46~98平米,海西,,"
					
					橙果公寓
						",德令哈市,"
							,3536,元/㎡(单价),
							
						",,一居/二居/三居,https:http://haixi.newhouse.fang.com/loupan/3815213580.htm
桦皮厂镇内,,桦甸,,"
					
					四季祥康温泉小镇
						",桦甸市,"
							,4600,元/㎡(单价),
							
						",,,https:http://huadian.newhouse.fang.com/loupan/1724832293.htm
桦甸市永吉街道,,桦甸,,"
					
					桦甸市永吉街道2022020地块
						",桦甸,"
						,价格待定,
					",,,https:http://huadian.newhouse.fang.com/loupan/1711128823.htm
桦甸市桦甸大街南侧、金城路西侧,,桦甸,,"
					
					桦甸市桦甸大街南侧、金城路西侧地块
						",桦甸,"
						,价格待定,
					",,,https:http://huadian.newhouse.fang.com/loupan/1711128829.htm
桦甸市桦甸大街南侧、金城路西侧,,桦甸,,"
					
					桦甸市桦甸大街南侧、金城路西侧地块
						",桦甸,"
						,价格待定,
					",,,https:http://huadian.newhouse.fang.com/loupan/1711128827.htm
桦甸市永吉街道,,桦甸,,"
					
					桦甸市永吉街道2021030地块
						",桦甸,"
						,价格待定,
					",,,https:http://huadian.newhouse.fang.com/loupan/1711128805.htm
桦甸市胜利街道,,桦甸,,"
					
					桦甸市胜利街道
						",桦甸,"
						,价格待定,
					",,,https:http://huadian.newhouse.fang.com/loupan/1711128261.htm
桦甸市永吉街道,,桦甸,,"
					
					桦甸市永吉街道2021023地块
						",桦甸,"
						,价格待定,
					",,,https:http://huadian.newhouse.fang.com/loupan/1711128799.htm
桦甸市人民路西侧、文化广场南侧,,桦甸,,"
					
					桦甸市人民路西侧、文化广场南侧地块
						",桦甸,"
						,价格待定,
					",,,https:http://huadian.newhouse.fang.com/loupan/1711128825.htm
桦甸市明华街,,桦甸,,"
					
					桦甸市明华街
						",桦甸,"
						,价格待定,
					",,,https:http://huadian.newhouse.fang.com/loupan/1711128751.htm
桦甸市桦郊乡晓光村中发屯,,桦甸,,"
					
					桦甸市桦郊乡晓光村中发屯2020046地块
						",桦甸,"
						,价格待定,
					",,,https:http://huadian.newhouse.fang.com/loupan/1711128785.htm
富阳街南、银河路西,,济阳,,"
					
					富阳街南、银河路西
						",济阳,"
						,价格待定,
					",,,https:http://sdjy.newhouse.fang.com/loupan/2410178057.htm
济阳区(起步区)崔寨街道黄河大道以东...,,济阳,,"
					
					崔寨片区国博城部分配套D-5地块
						",济阳,"
						,价格待定,
					",,,https:http://sdjy.newhouse.fang.com/loupan/2410201481.htm
济阳区(起步区)崔寨街道凤凰路以南、...,,济阳,,"
					
					崔寨片区38街区B-1地块
						",济阳,"
						,价格待定,
					",,,https:http://sdjy.newhouse.fang.com/loupan/2410201495.htm
纬三路北、经四路东,,济阳,,"
					
					纬三路北、经四路东
						",济阳,"
						,价格待定,
					",,,https:http://sdjy.newhouse.fang.com/loupan/2410178049.htm
光明街南、澄波湖路西、龙泰路东,,济阳,,"
					
					光明街南,澄波湖路西,龙泰路东
						",济阳,"
						,价格待定,
					",,,https:http://sdjy.newhouse.fang.com/loupan/2410200299.htm
安顺街北、澄波湖路东,,济阳,,"
					
					安顺街北,澄波湖路东
						",济阳,"
						,价格待定,
					",,,https:http://sdjy.newhouse.fang.com/loupan/2410200309.htm
济阳区(起步区)崔寨街道黄河大道以东...,,济阳,,"
					
					崔寨片区国博城部分配套D-8地块
						",济阳,"
						,价格待定,
					",,,https:http://sdjy.newhouse.fang.com/loupan/2410201483.htm
济阳区(起步区)崔寨街道凤凰路以北、...,,济阳,,"
					
					崔寨片区37街区A-7-1地块
						",济阳,"
						,价格待定,
					",,,https:http://sdjy.newhouse.fang.com/loupan/2410201497.htm
纬四路南、经二路西,,济阳,,"
					
					纬四路南、经二路西
						",济阳,"
						,价格待定,
					",,,https:http://sdjy.newhouse.fang.com/loupan/2410200175.htm
新元大街南、正安路东、闻韶街北,,济阳,,"
					
					新元大街南,正安路东,闻韶街北
						",济阳,"
						,价格待定,
					",,,https:http://sdjy.newhouse.fang.com/loupan/2410200295.htm
济阳区(起步区)崔寨街道凤凰路以南、...,,济阳,,"
					
					崔寨片区38街区B-7-1地块
						",济阳,"
						,价格待定,
					",,,https:http://sdjy.newhouse.fang.com/loupan/2410201487.htm
济阳区(起步区)崔寨街道凤凰路以南、...,,济阳,,"
					
					崔寨片区38街区B-2地块
						",济阳,"
						,价格待定,
					",,,https:http://sdjy.newhouse.fang.com/loupan/2410201503.htm
光明街北、银河路西,,济阳,,"
					
					光明街北、银河路西
						",济阳,"
						,价格待定,
					",,,https:http://sdjy.newhouse.fang.com/loupan/2410178213.htm
纬四路南、经四路东,,济阳,,"
					
					纬四路南、经四路东
						",济阳,"
						,价格待定,
					",,,https:http://sdjy.newhouse.fang.com/loupan/2410178037.htm
大寺河东、g220线西、济太路南、富...,,济阳,,"
					
					大寺河东、G220线西、济太路南、富阳街北
						",济阳,"
						,价格待定,
					",,,https:http://sdjy.newhouse.fang.com/loupan/2410200179.htm
规划横二路南、规划纵一路东、规划纵二...,,济阳,,"
					
					规划横二路南,规划纵一路东,规划纵二路西
						",济阳,"
						,价格待定,
					",,,https:http://sdjy.newhouse.fang.com/loupan/2410200303.htm
新市镇原s249线南、高速路口西地块,,济阳,,"
					
					新市镇原S249线南、高速路口西地块
						",济阳,"
						,价格待定,
					",,,https:http://sdjy.newhouse.fang.com/loupan/2410201459.htm
澄波湖路东、新元大街南、拟建城市道路...,,济阳,,"
					
					澄波湖路东-JY-01-2021-031
						",济阳,"
						,价格待定,
					",,,https:http://sdjy.newhouse.fang.com/loupan/2410178065.htm
澄波湖路东、新元大街南、拟建城市道路...,,济阳,,"
					
					澄波湖路东-JY-01-2021-032
						",济阳,"
						,价格待定,
					",,,https:http://sdjy.newhouse.fang.com/loupan/2410178105.htm
"东、北至规划道路,西至经三路,南至地...",,济阳,,"
					
					东、北至规划道路,西至经三路,南至地块边界
						",济阳,"
						,价格待定,
					",,,https:http://sdjy.newhouse.fang.com/loupan/2410200177.htm
洪湖大道与文泉东路交汇处(洪湖一中旁...,—117~125平米,洪湖,,"
					
					忆美当代城MOMΛ
						",新堤街道,"
							,5200,元/㎡(单价),
							
						",,三居,https://honghu.newhouse.fang.com/loupan/2639132592.htm
洪湖市新堤城区,—119~134平米,洪湖,,"
					
					瑞湖·世家
						",新堤街道,"
							,4750,元/㎡(单价),
							
						",,三居,https://honghu.newhouse.fang.com/loupan/2639132594.htm
新滩经合区荆汉大道与汉洪大道交叉处西...,—44~175平米,洪湖,,"
					
					绿地·经开国际城
						",洪湖市,"
							,4800,元/㎡(单价),
							
						",,一居/二居/三居/四居,https://honghu.newhouse.fang.com/loupan/2614132218.htm
洪湖市,—115~127平米,洪湖,,"
					
					瑞湖·坐标城
						",新堤街道,"
							,4800,元/㎡(单价),
							
						",,三居,https://honghu.newhouse.fang.com/loupan/2639132614.htm
宏伟南路博森御玺滨江商铺,—118~136平米,洪湖,,"
					
					博森·御玺滨江
						",新堤街道,"
							,5500,元/㎡(单价),
							
						",,三居/四居,https://honghu.newhouse.fang.com/loupan/2639132624.htm
洪湖市茅江大道与芙蓉大道交汇处,—120~143平米,洪湖,,"
					
					忆美·领秀城
						",新堤街道,"
							,5068,元/㎡(单价),
							
						",,三居/四居,https://honghu.newhouse.fang.com/loupan/2639132628.htm
洪湖市芙蓉大道市一中背后(新人民医院...,,洪湖,,"
					
					瑞湖坐标城
						",洪湖市,"
							,4300,元/㎡(单价),
							
						",,,https://honghu.newhouse.fang.com/loupan/2614132300.htm
春寸亭路与沿河东路交汇处,—117~142平米,洪湖,,"
					
					龙润花园
						",新堤街道,"
						,价格待定,
					",,三居/四居,https://honghu.newhouse.fang.com/loupan/2639132620.htm
[外环以外]洪湖市新滩合作区美好大道旁,—128~208平米,洪湖,,"
					
					美好长江院子
						",洪湖市,"
							,9000,元/㎡起(单价),
							
						",,五居/五居以上,https://honghu.newhouse.fang.com/loupan/2614135262.htm
文泉西路和新堤大道交汇处,—88平米,洪湖,,"
					
					学府苑
						",新堤街道,"
							,4800,元/㎡(单价),
							
						",,二居,https://honghu.newhouse.fang.com/loupan/2639132616.htm
洪湖市洪湖大道和洪林大道交汇处,—97~143平米,洪湖,,"
					
					桃园雅居.颐和苑
						",新堤街道,"
							,4800,元/㎡(单价),
							
						",,三居/四居,https://honghu.newhouse.fang.com/loupan/2639132596.htm
洪湖市新堤大道新堤大桥旁,—81~101平米,洪湖,,"
					
					和泽园
						",新堤街道,"
							,3200,元/㎡(单价),
							
						",,二居/三居,https://honghu.newhouse.fang.com/loupan/2639132618.htm
洪湖市茅江大道与希望东路交汇处,—117~142平米,洪湖,,"
					
					名阳花园
						",新堤街道,"
							,5400,元/㎡(单价),
							
						",,三居/四居,https://honghu.newhouse.fang.com/loupan/2639132604.htm
洪湖市茅江大道与洪林大道交汇处,—107~126平米,洪湖,,"
					
					香榭丽舍五期
						",新堤街道,"
							,4380,元/㎡(单价),
							
						",,三居,https://honghu.newhouse.fang.com/loupan/2639132606.htm
洪湖市宏伟北路与逸群路交汇处,—110~134平米,洪湖,,"
					
					翰林观邸
						",新堤街道,"
							,4850,元/㎡(单价),
							
						",,三居/四居,https://honghu.newhouse.fang.com/loupan/2639132598.htm
洪湖市新堤街道洪林村州陵大道140号...,—107~143平米,洪湖,,"
					
					信泰·御湖公馆
						",新堤街道,"
							,4800,元/㎡(单价),
							
						",,三居/四居,https://honghu.newhouse.fang.com/loupan/2639132588.htm
乌林大道189号(原博击武馆)[城区...,—130~138平米,洪湖,,"
					
					江景苑
						",新堤街道,"
							,4200,元/㎡(单价),
							
						",,三居,https://honghu.newhouse.fang.com/loupan/2639132612.htm
茅江大道与春雨庭路交汇处,—121~137平米,洪湖,,"
					
					春雨庭苑
						",新堤街道,"
							,4300,元/㎡(单价),
							
						",,三居/四居,https://honghu.newhouse.fang.com/loupan/2639132600.htm
洪湖市新堤大道88号(新堤办事处对面...,—117~137平米,洪湖,,"
					
					闽洪·水岸豪庭
						",新堤街道,"
							,4650,元/㎡(单价),
							
						",,三居/四居,https://honghu.newhouse.fang.com/loupan/2639132590.htm
洪湖市宏伟北路与芙蓉大道交汇处,—45~100平米,洪湖,,"
					
					洪湖达宝财富中心
						",新堤街道,"
							,10000,元/㎡(单价),
							
						",,二居/四居,https://honghu.newhouse.fang.com/loupan/2639132626.htm
东海东部新区,,龙口,,"
					
					东海东部新区2022-G088
						",龙口,"
						,价格待定,
					",,,https:http://longkou.newhouse.fang.com/loupan/2416165547.htm
东海东部新区,,龙口,,"
					
					东海东部新区2022-G075
						",龙口,"
						,价格待定,
					",,,https:http://longkou.newhouse.fang.com/loupan/2416165551.htm
东莱街道枣市村,,龙口,,"
					
					东莱街道枣市村
						",龙口,"
						,价格待定,
					",,,https:http://longkou.newhouse.fang.com/loupan/2416165601.htm
东莱街道北大街南、北巷西街西,,龙口,,"
					
					东莱街道北大街南、北巷西街西
						",龙口,"
						,价格待定,
					",,,https:http://longkou.newhouse.fang.com/loupan/2416165383.htm
东莱街道闫家疃村、怡园路南,,龙口,,"
					
					东莱街道闫家疃村、怡园路南
						",龙口,"
						,价格待定,
					",,,https:http://longkou.newhouse.fang.com/loupan/2416165537.htm
东海东部新区,,龙口,,"
					
					东海东部新区
						",龙口,"
						,价格待定,
					",,,https:http://longkou.newhouse.fang.com/loupan/2416165543.htm
东海东部新区,,龙口,,"
					
					东海东部新区2022-G073
						",龙口,"
						,价格待定,
					",,,https:http://longkou.newhouse.fang.com/loupan/2416165545.htm
新嘉街道西三甲村港城大道南侧,,龙口,,"
					
					新嘉街道西三甲村港城大道南侧
						",龙口,"
						,价格待定,
					",,,https:http://longkou.newhouse.fang.com/loupan/2416165835.htm
东江街道崖头村,,龙口,,"
					
					东江街道崖头村
						",龙口,"
						,价格待定,
					",,,https:http://longkou.newhouse.fang.com/loupan/2416165273.htm
"东莱街道闫家疃村,林苑路东侧",,龙口,,"
					
					东莱街道闫家疃村,林苑路东侧
						",龙口,"
						,价格待定,
					",,,https:http://longkou.newhouse.fang.com/loupan/2416165375.htm
新嘉街道中村幼儿园北侧,,龙口,,"
					
					新嘉街道中村幼儿园北侧
						",龙口,"
						,价格待定,
					",,,https:http://longkou.newhouse.fang.com/loupan/2416165381.htm
东海东部新区,,龙口,,"
					
					东海东部新区2022-G086
						",龙口,"
						,价格待定,
					",,,https:http://longkou.newhouse.fang.com/loupan/2416165549.htm
东海东部新区,,龙口,,"
					
					东海东部新区2022-G078
						",龙口,"
						,价格待定,
					",,,https:http://longkou.newhouse.fang.com/loupan/2416165555.htm
和平北路西、新港路南,,龙口,,"
					
					和平北路西、新港路南
						",龙口,"
						,价格待定,
					",,,https:http://longkou.newhouse.fang.com/loupan/2416164077.htm
东莱街道北外环路北侧、通海路西,,龙口,,"
					
					东莱街道北外环路北侧、通海路西
						",龙口,"
						,价格待定,
					",,,https:http://longkou.newhouse.fang.com/loupan/2416165167.htm
龙泉路南侧、林苑路东侧,,龙口,,"
					
					龙泉路南侧、林苑路东侧
						",龙口,"
						,价格待定,
					",,,https:http://longkou.newhouse.fang.com/loupan/2416165169.htm
开发区梨园路西、新龙北路南侧,,龙口,,"
					
					开发区梨园路西、新龙北路南侧
						",龙口,"
						,价格待定,
					",,,https:http://longkou.newhouse.fang.com/loupan/2416165175.htm
东海东部新区,,龙口,,"
					
					东海东部新区2022-G089
						",龙口,"
						,价格待定,
					",,,https:http://longkou.newhouse.fang.com/loupan/2416165557.htm
裕龙岛外,,龙口,,"
					
					裕龙岛外2022-G109
						",龙口,"
						,价格待定,
					",,,https:http://longkou.newhouse.fang.com/loupan/2416165763.htm
怡景二路与怡景北路交叉口西南150米,—46~75平米,龙口,,"
					
					阳光福邸
						",龙口,,,,https:http://longkou.newhouse.fang.com/loupan/2416163435.htm
万桂山南路与桐汭路交汇处,—110~156平米,广德,,"
					
					金峰·崇文府
						",广德市,"
							,7500,元/㎡(单价),
							
						",,三居/四居,https:http://guangde.newhouse.fang.com/loupan/2137179390.htm
安徽省广德市南塘路与滨河路交叉口,—99~127平米,广德,,"
					
					祥生·熙悦
						",广德市,"
							,6500,元/㎡(单价),
							
						",,三居/四居,https:http://guangde.newhouse.fang.com/loupan/2137179392.htm
团结东路与天寿路交汇处,—104~146平米,广德,,"
					
					广德·广信·和园
						",广德市,"
							,9300,元/㎡(单价),
							
						",,三居/四居,https:http://guangde.newhouse.fang.com/loupan/2137179376.htm
广德市桃州镇苏觉社区,—89~143平米,广德,,"
					
					绿地香港广德城际空间站
						",广德市,"
							,7600,元/㎡(单价),
							
						",,三居/四居,https:http://guangde.newhouse.fang.com/loupan/2137179394.htm
广德市太极大道与横山中路交口东南(老...,—154~232平米,广德,,"
					
					汭景园
						",城北,"
							,9800,元/㎡(单价),
							
						",,四居/五居,https:http://guangde.newhouse.fang.com/loupan/2137179628.htm
广德县熙春路与紫竹路交汇处,—102~132平米,广德,,"
					
					广德·今创·香悦荣府
						",广德市,"
							,8600,元/㎡(单价),
							
						",,三居/四居,https:http://guangde.newhouse.fang.com/loupan/2137179374.htm
安徽广德市滨河路与学苑路交汇处,—103~123平米,广德,,"
					
					发能·滨河首府
						",广德市,"
							,7500,元/㎡(单价),
							
						",,三居/四居,https:http://guangde.newhouse.fang.com/loupan/2137179400.htm
太极大道与建设路交叉口(商贸中心对面...,—109~140平米,广德,,"
					
					今创·香溢茗园
						",广德市,"
							,6000,元/㎡(单价),
							
						",,三居/四居,https:http://guangde.newhouse.fang.com/loupan/2137179382.htm
广德市太极大道与滨河路交口,—97~118平米,广德,,"
					
					广德·伯益悦府
						",广德市,"
							,7500,元/㎡(单价),
							
						",,三居/四居,https:http://guangde.newhouse.fang.com/loupan/2137179386.htm
广德市卢湖大道西侧,—294平米,广德,,"
					
					蓝城桃花源
						",城南,"
							,13000,元/㎡(单价),
							
						",,四居,https:http://guangde.newhouse.fang.com/loupan/2137179626.htm
广德市太极大道与天寿路交汇处,—106~140平米,广德,,"
					
					广德·石榴·玉兰湾
						",广德市,"
							,8700,元/㎡(单价),
							
						",,三居/四居,https:http://guangde.newhouse.fang.com/loupan/2137179358.htm
太极大道与无量溪路交口,—110~120平米,广德,,"
					
					华地·翡翠公园
						",广德市,"
							,8300,元/㎡(单价),
							
						",,三居,https:http://guangde.newhouse.fang.com/loupan/2137179380.htm
广德市双桥路与熙春路交叉口,—115~140平米,广德,,"
					
					广德·今创·香悦兰庭
						",广德市,"
							,8800,元/㎡(单价),
							
						",,三居/四居,https:http://guangde.newhouse.fang.com/loupan/2137179360.htm
广德市太极大道与长安路交汇处,—108~135平米,广德,,"
					
					广德·石榴·清水湾
						",广德市,"
							,7200,元/㎡(单价),
							
						",,三居/四居,https:http://guangde.newhouse.fang.com/loupan/2137179356.htm
广德市桐汭大道与长安路交叉口,—113~125平米,广德,,"
					
					发能·翰林苑
						",广德市,"
							,7500,元/㎡(单价),
							
						",,三居,https:http://guangde.newhouse.fang.com/loupan/2137179384.htm
广德市太极大道·无量溪河西侧...,—115~180平米,广德,,"
					
					港龙·星河映
						",城东,"
						,价格待定,
					",,三居/四居,https:http://guangde.newhouse.fang.com/loupan/2137179636.htm
复兴北街与和平路交叉口(中医院斜对面...,—92~128平米,广德,,"
					
					广宁望府
						",广德市,"
							,8000,元/㎡(单价),
							
						",,三居/四居,https:http://guangde.newhouse.fang.com/loupan/2137179404.htm
